start_station_id,end_station_id,start_time,end_time
47,47,2021-05-16T23:21:40,2021-05-17T00:19:01
911,359,2021-05-16T23:32:23,2021-05-16T23:36:19
378,359,2021-05-17T00:10:42,2021-05-17T00:44:51
47,47,2021-05-17T00:19:43,2021-05-17T00:33:53
47,47,2021-05-17T00:20:33,2021-05-17T01:04:39
47,47,2021-05-17T00:20:35,2021-05-17T01:04:10
359,359,2021-05-17T00:51:32,2021-05-17T01:06:18
47,47,2021-05-17T01:05:29,2021-05-17T01:57:17
359,378,2021-05-17T01:26:42,2021-05-17T01:29:22
364,359,2021-05-17T06:25:05,2021-05-17T06:28:37
379,532,2021-05-17T07:32:35,2021-05-17T07:47:47
378,359,2021-05-17T07:32:44,2021-05-17T07:58:22
466,363,2021-05-17T09:11:56,2021-05-17T09:16:57
363,47,2021-05-17T09:28:06,2021-05-17T09:29:35
47,462,2021-05-17T10:14:57,2021-05-17T10:23:16
532,360,2021-05-17T10:39:47,2021-05-17T10:48:42
359,533,2021-05-17T10:41:29,2021-05-17T10:48:39
359,533,2021-05-17T10:59:45,2021-05-17T11:04:51
532,532,2021-05-17T11:27:33,2021-05-17T12:02:54
532,532,2021-05-17T11:28:10,2021-05-17T12:03:26
360,379,2021-05-17T12:05:08,2021-05-17T12:08:17
359,532,2021-05-17T12:17:00,2021-05-17T12:22:32
359,359,2021-05-17T12:22:54,2021-05-17T12:55:53
359,359,2021-05-17T12:28:59,2021-05-17T13:20:29
47,359,2021-05-17T12:31:10,2021-05-17T12:48:04
363,47,2021-05-17T12:33:42,2021-05-17T12:35:43
379,379,2021-05-17T12:36:46,2021-05-17T12:39:19
359,533,2021-05-17T12:37:29,2021-05-17T12:46:26
359,533,2021-05-17T12:38:08,2021-05-17T12:46:02
533,533,2021-05-17T12:50:30,2021-05-17T12:50:51
359,967,2021-05-17T12:52:16,2021-05-17T12:57:44
359,47,2021-05-17T12:58:28,2021-05-17T13:05:23
359,47,2021-05-17T13:00:54,2021-05-17T13:12:08
466,532,2021-05-17T13:02:41,2021-05-17T13:09:42
379,379,2021-05-17T13:17:18,2021-05-17T13:29:47
47,462,2021-05-17T13:18:09,2021-05-17T13:41:23
359,533,2021-05-17T13:20:51,2021-05-17T13:27:50
47,47,2021-05-17T13:27:48,2021-05-17T13:28:07
359,462,2021-05-17T13:35:06,2021-05-17T13:41:54
359,47,2021-05-17T13:43:59,2021-05-17T13:51:48
359,378,2021-05-17T13:46:35,2021-05-17T13:51:56
462,359,2021-05-17T13:50:18,2021-05-17T13:57:23
379,47,2021-05-17T13:54:58,2021-05-17T13:58:09
359,47,2021-05-17T13:59:56,2021-05-17T14:05:06
379,364,2021-05-17T14:24:45,2021-05-17T14:25:58
379,359,2021-05-17T14:30:55,2021-05-17T14:39:08
359,359,2021-05-17T14:31:48,2021-05-17T14:32:16
47,532,2021-05-17T14:32:47,2021-05-17T14:49:09
359,359,2021-05-17T14:32:56,2021-05-17T14:33:27
462,532,2021-05-17T14:41:57,2021-05-17T15:44:21
911,532,2021-05-17T14:46:06,2021-05-17T14:47:29
364,364,2021-05-17T14:52:32,2021-05-17T15:02:31
462,466,2021-05-17T15:37:34,2021-05-17T15:40:05
379,359,2021-05-17T15:38:30,2021-05-17T15:42:08
462,533,2021-05-17T15:50:00,2021-05-17T16:03:47
359,533,2021-05-17T15:54:26,2021-05-17T16:01:11
359,47,2021-05-17T16:29:18,2021-05-17T16:34:13
379,359,2021-05-17T16:29:18,2021-05-17T16:38:24
359,533,2021-05-17T16:56:22,2021-05-17T17:07:15
359,533,2021-05-17T17:00:35,2021-05-17T17:07:18
364,359,2021-05-17T17:07:57,2021-05-17T17:12:13
378,47,2021-05-17T17:10:49,2021-05-17T17:14:07
359,359,2021-05-17T17:13:06,2021-05-17T17:14:14
967,363,2021-05-17T17:16:00,2021-05-17T17:21:41
462,532,2021-05-17T17:19:57,2021-05-17T17:22:50
47,47,2021-05-17T17:26:56,2021-05-17T17:34:08
359,533,2021-05-17T18:03:39,2021-05-17T18:22:22
359,359,2021-05-17T18:04:49,2021-05-17T18:36:31
379,379,2021-05-17T18:09:01,2021-05-17T18:10:22
379,359,2021-05-17T18:21:34,2021-05-17T18:28:40
911,462,2021-05-17T18:27:16,2021-05-17T18:29:39
466,359,2021-05-17T18:29:26,2021-05-17T18:44:56
47,532,2021-05-17T18:30:17,2021-05-17T19:10:41
911,911,2021-05-17T18:37:26,2021-05-17T19:00:38
378,466,2021-05-17T18:38:53,2021-05-17T18:41:42
47,359,2021-05-17T19:04:57,2021-05-17T19:51:18
532,532,2021-05-17T19:08:16,2021-05-17T19:09:54
379,363,2021-05-17T19:13:29,2021-05-17T19:41:46
359,911,2021-05-17T19:29:05,2021-05-17T19:37:18
359,533,2021-05-17T19:37:02,2021-05-17T19:44:09
532,532,2021-05-17T19:37:55,2021-05-17T20:06:13
363,379,2021-05-17T19:44:49,2021-05-17T19:49:23
47,466,2021-05-17T19:53:46,2021-05-17T20:00:04
532,462,2021-05-17T20:19:01,2021-05-17T20:21:33
532,532,2021-05-17T20:19:28,2021-05-17T20:19:40
462,466,2021-05-17T20:40:06,2021-05-17T20:42:05
360,359,2021-05-17T20:45:41,2021-05-17T20:46:41
363,47,2021-05-17T20:45:48,2021-05-17T20:47:11
47,47,2021-05-17T21:07:40,2021-05-17T21:47:56
378,379,2021-05-17T21:28:29,2021-05-17T21:45:15
47,47,2021-05-17T21:34:04,2021-05-17T22:14:14
532,462,2021-05-17T21:37:55,2021-05-17T21:40:53
359,379,2021-05-17T22:17:35,2021-05-17T22:23:47
359,363,2021-05-17T23:01:21,2021-05-17T23:20:58
359,378,2021-05-17T23:48:50,2021-05-17T23:50:40
378,379,2021-05-17T23:55:45,2021-05-17T23:57:54
359,378,2021-05-18T00:27:36,2021-05-18T00:30:37
462,462,2021-05-18T07:46:28,2021-05-18T08:05:48
466,466,2021-05-18T08:17:45,2021-05-18T08:32:47
378,967,2021-05-18T09:33:16,2021-05-18T09:41:16
359,532,2021-05-18T09:45:08,2021-05-18T09:52:18
359,359,2021-05-18T11:15:56,2021-05-18T11:29:42
359,532,2021-05-18T11:31:43,2021-05-18T11:50:40
360,360,2021-05-18T11:32:24,2021-05-18T11:33:08
533,532,2021-05-18T11:53:22,2021-05-18T13:20:02
363,359,2021-05-18T11:53:28,2021-05-18T13:03:29
466,466,2021-05-18T12:44:55,2021-05-18T13:06:13
360,911,2021-05-18T12:54:52,2021-05-18T12:59:47
359,47,2021-05-18T13:09:22,2021-05-18T14:13:29
359,47,2021-05-18T13:20:15,2021-05-18T13:30:54
379,363,2021-05-18T13:23:15,2021-05-18T13:28:49
363,47,2021-05-18T13:36:09,2021-05-18T13:38:07
359,359,2021-05-18T13:39:22,2021-05-18T13:39:50
359,47,2021-05-18T13:57:21,2021-05-18T14:00:54
379,532,2021-05-18T13:59:28,2021-05-18T14:10:35
47,363,2021-05-18T14:14:42,2021-05-18T14:22:44
533,359,2021-05-18T14:20:25,2021-05-18T14:28:40
359,47,2021-05-18T14:22:31,2021-05-18T14:25:26
533,532,2021-05-18T14:37:16,2021-05-18T14:39:36
364,47,2021-05-18T14:43:34,2021-05-18T14:47:35
378,47,2021-05-18T14:45:23,2021-05-18T14:49:09
47,364,2021-05-18T14:51:04,2021-05-18T14:54:46
359,532,2021-05-18T14:55:48,2021-05-18T15:01:53
379,360,2021-05-18T15:12:26,2021-05-18T15:15:41
379,911,2021-05-18T15:35:36,2021-05-18T15:51:14
359,533,2021-05-18T15:36:24,2021-05-18T15:42:57
379,911,2021-05-18T15:36:34,2021-05-18T15:51:12
911,532,2021-05-18T15:50:42,2021-05-18T15:54:51
911,359,2021-05-18T15:50:48,2021-05-18T15:59:45
466,911,2021-05-18T16:08:46,2021-05-18T16:12:04
462,533,2021-05-18T16:16:11,2021-05-18T16:20:19
379,379,2021-05-18T16:22:27,2021-05-18T16:23:24
462,462,2021-05-18T16:28:22,2021-05-18T16:33:33
967,967,2021-05-18T16:30:59,2021-05-18T17:12:06
47,359,2021-05-18T16:46:56,2021-05-18T16:55:21
379,364,2021-05-18T16:52:07,2021-05-18T16:56:00
379,364,2021-05-18T16:52:18,2021-05-18T16:55:57
359,364,2021-05-18T16:55:37,2021-05-18T17:04:15
462,462,2021-05-18T17:03:05,2021-05-18T17:07:59
462,462,2021-05-18T17:08:20,2021-05-18T17:08:29
462,532,2021-05-18T17:10:03,2021-05-18T17:12:50
359,47,2021-05-18T17:20:50,2021-05-18T17:31:14
364,379,2021-05-18T17:20:53,2021-05-18T17:28:54
364,379,2021-05-18T17:20:54,2021-05-18T17:28:45
379,359,2021-05-18T17:30:09,2021-05-18T17:38:37
532,532,2021-05-18T17:33:48,2021-05-18T17:35:28
911,359,2021-05-18T17:37:49,2021-05-18T17:47:17
911,532,2021-05-18T17:40:00,2021-05-18T18:22:05
47,359,2021-05-18T17:41:59,2021-05-18T17:45:41
532,360,2021-05-18T17:48:38,2021-05-18T18:01:12
532,911,2021-05-18T17:48:42,2021-05-18T17:51:06
359,533,2021-05-18T17:51:00,2021-05-18T17:59:43
359,532,2021-05-18T17:51:16,2021-05-18T18:02:29
911,360,2021-05-18T17:52:54,2021-05-18T18:00:54
378,378,2021-05-18T18:04:41,2021-05-18T18:46:57
363,47,2021-05-18T18:05:53,2021-05-18T18:08:06
379,462,2021-05-18T18:07:53,2021-05-18T18:14:17
533,532,2021-05-18T18:09:52,2021-05-18T18:14:25
532,532,2021-05-18T18:11:36,2021-05-18T18:14:31
379,47,2021-05-18T18:15:31,2021-05-18T18:18:28
47,363,2021-05-18T18:16:22,2021-05-18T18:21:20
532,47,2021-05-18T18:22:54,2021-05-18T18:46:15
532,47,2021-05-18T18:27:11,2021-05-18T18:46:20
359,532,2021-05-18T18:35:04,2021-05-18T19:10:22
359,532,2021-05-18T18:36:06,2021-05-18T19:10:30
47,47,2021-05-18T18:36:56,2021-05-18T19:34:06
47,47,2021-05-18T18:38:22,2021-05-18T19:34:12
47,47,2021-05-18T18:39:35,2021-05-18T19:33:55
359,359,2021-05-18T18:46:37,2021-05-18T19:12:08
47,532,2021-05-18T18:48:39,2021-05-18T19:10:25
47,532,2021-05-18T18:54:55,2021-05-18T19:10:32
967,532,2021-05-18T19:09:33,2021-05-18T19:12:44
360,359,2021-05-18T19:17:01,2021-05-18T19:23:35
532,532,2021-05-18T19:18:43,2021-05-18T19:18:56
360,360,2021-05-18T19:50:36,2021-05-18T20:30:55
533,533,2021-05-18T19:50:43,2021-05-18T20:26:27
532,532,2021-05-18T20:02:44,2021-05-18T20:05:46
532,532,2021-05-18T20:11:59,2021-05-18T20:48:49
466,47,2021-05-18T20:17:28,2021-05-18T20:29:33
359,359,2021-05-18T20:19:33,2021-05-18T20:33:23
359,967,2021-05-18T20:22:03,2021-05-18T20:25:57
967,466,2021-05-18T20:23:33,2021-05-18T20:25:18
47,47,2021-05-18T20:24:21,2021-05-18T20:57:44
466,47,2021-05-18T20:26:36,2021-05-18T20:31:49
359,378,2021-05-18T20:29:00,2021-05-18T20:31:08
47,359,2021-05-18T20:34:24,2021-05-18T20:39:39
47,466,2021-05-18T20:40:31,2021-05-18T20:46:41
532,466,2021-05-18T20:42:39,2021-05-18T20:48:04
359,359,2021-05-18T20:44:15,2021-05-18T21:22:05
359,359,2021-05-18T20:50:02,2021-05-18T21:06:04
359,360,2021-05-18T20:56:25,2021-05-18T21:05:25
359,47,2021-05-18T21:00:39,2021-05-18T21:05:29
532,462,2021-05-18T21:10:42,2021-05-18T21:13:05
363,911,2021-05-18T21:15:43,2021-05-18T21:25:50
359,359,2021-05-18T21:19:55,2021-05-18T21:32:15
378,47,2021-05-18T21:39:13,2021-05-18T21:42:24
359,359,2021-05-18T21:47:41,2021-05-18T21:55:54
359,378,2021-05-18T22:10:28,2021-05-18T22:12:26
378,363,2021-05-18T22:49:09,2021-05-18T22:50:21
359,378,2021-05-19T00:27:22,2021-05-19T00:30:10
359,359,2021-05-19T01:21:01,2021-05-19T02:05:01
47,359,2021-05-19T02:18:22,2021-05-19T02:25:33
359,359,2021-05-19T02:45:14,2021-05-19T02:49:07
359,359,2021-05-19T02:55:32,2021-05-19T03:09:49
359,47,2021-05-19T03:24:41,2021-05-19T03:44:50
359,359,2021-05-19T06:09:23,2021-05-19T06:27:32
532,532,2021-05-19T07:05:16,2021-05-19T08:43:48
532,360,2021-05-19T08:07:42,2021-05-19T08:15:26
378,359,2021-05-19T08:35:49,2021-05-19T08:38:03
47,47,2021-05-19T08:55:16,2021-05-19T08:57:25
466,363,2021-05-19T09:15:31,2021-05-19T09:20:32
359,47,2021-05-19T10:47:08,2021-05-19T10:58:23
462,466,2021-05-19T11:09:03,2021-05-19T11:10:57
47,47,2021-05-19T11:14:16,2021-05-19T11:15:27
532,532,2021-05-19T11:39:08,2021-05-19T12:31:59
532,532,2021-05-19T11:39:16,2021-05-19T12:32:04
532,532,2021-05-19T11:39:37,2021-05-19T12:31:21
466,466,2021-05-19T11:41:51,2021-05-19T12:07:02
532,532,2021-05-19T12:04:18,2021-05-19T15:16:14
359,379,2021-05-19T12:09:16,2021-05-19T12:14:45
466,533,2021-05-19T12:09:36,2021-05-19T12:14:20
379,364,2021-05-19T12:13:27,2021-05-19T12:34:46
364,47,2021-05-19T12:13:34,2021-05-19T12:18:49
364,360,2021-05-19T12:22:26,2021-05-19T12:24:36
47,359,2021-05-19T12:31:08,2021-05-19T12:46:33
359,378,2021-05-19T12:47:15,2021-05-19T12:49:03
378,378,2021-05-19T12:50:07,2021-05-19T12:50:24
533,359,2021-05-19T12:56:16,2021-05-19T13:03:02
466,466,2021-05-19T12:58:21,2021-05-19T13:04:50
466,466,2021-05-19T13:00:40,2021-05-19T13:21:30
359,363,2021-05-19T13:12:59,2021-05-19T13:16:54
532,378,2021-05-19T13:17:27,2021-05-19T13:28:19
532,532,2021-05-19T13:23:22,2021-05-19T13:47:16
47,47,2021-05-19T13:26:53,2021-05-19T13:37:47
364,47,2021-05-19T13:28:29,2021-05-19T13:33:34
532,532,2021-05-19T13:36:06,2021-05-19T14:15:33
911,911,2021-05-19T13:42:36,2021-05-19T13:42:46
378,359,2021-05-19T13:44:29,2021-05-19T13:46:59
359,47,2021-05-19T13:55:07,2021-05-19T14:05:31
359,533,2021-05-19T13:56:29,2021-05-19T14:13:55
363,47,2021-05-19T14:09:45,2021-05-19T14:54:44
359,359,2021-05-19T14:13:46,2021-05-19T14:42:31
532,359,2021-05-19T14:14:23,2021-05-19T14:41:56
533,533,2021-05-19T14:32:46,2021-05-19T14:34:31
379,359,2021-05-19T15:00:34,2021-05-19T15:04:37
379,359,2021-05-19T15:08:40,2021-05-19T15:14:35
378,378,2021-05-19T15:29:37,2021-05-19T15:50:07
47,47,2021-05-19T15:33:44,2021-05-19T15:34:31
359,967,2021-05-19T15:37:13,2021-05-19T16:20:25
533,533,2021-05-19T15:45:47,2021-05-19T15:47:48
533,533,2021-05-19T15:51:49,2021-05-19T16:18:17
533,533,2021-05-19T15:52:35,2021-05-19T16:18:02
47,359,2021-05-19T15:54:43,2021-05-19T15:59:44
532,47,2021-05-19T15:55:35,2021-05-19T16:10:01
532,47,2021-05-19T15:55:41,2021-05-19T16:09:55
911,532,2021-05-19T16:12:24,2021-05-19T16:19:13
911,532,2021-05-19T16:13:02,2021-05-19T16:19:06
47,378,2021-05-19T16:32:45,2021-05-19T16:36:35
359,363,2021-05-19T16:35:18,2021-05-19T16:39:55
378,378,2021-05-19T16:52:24,2021-05-19T17:31:28
379,466,2021-05-19T17:18:15,2021-05-19T17:23:58
378,378,2021-05-19T17:18:32,2021-05-19T17:38:36
462,462,2021-05-19T17:27:53,2021-05-19T17:28:08
47,532,2021-05-19T17:32:15,2021-05-19T17:45:54
378,532,2021-05-19T17:59:26,2021-05-19T18:23:27
378,359,2021-05-19T18:14:26,2021-05-19T18:18:26
363,47,2021-05-19T18:15:44,2021-05-19T18:17:12
532,532,2021-05-19T18:18:34,2021-05-19T18:18:52
532,532,2021-05-19T18:19:18,2021-05-19T18:49:45
532,532,2021-05-19T18:20:32,2021-05-19T19:50:26
364,364,2021-05-19T18:25:46,2021-05-19T19:11:52
359,532,2021-05-19T18:32:03,2021-05-19T19:00:20
532,466,2021-05-19T18:47:10,2021-05-19T18:52:57
359,359,2021-05-19T18:47:18,2021-05-19T18:47:51
532,532,2021-05-19T18:49:31,2021-05-19T18:50:28
466,466,2021-05-19T18:59:13,2021-05-19T19:29:02
466,466,2021-05-19T18:59:29,2021-05-19T19:29:15
466,532,2021-05-19T19:01:45,2021-05-19T19:05:07
360,532,2021-05-19T19:14:58,2021-05-19T19:19:30
364,364,2021-05-19T19:22:37,2021-05-19T19:43:12
364,364,2021-05-19T19:25:46,2021-05-19T19:42:47
47,47,2021-05-19T19:33:56,2021-05-19T19:38:14
532,532,2021-05-19T19:34:26,2021-05-19T20:41:47
532,532,2021-05-19T19:34:32,2021-05-19T20:42:11
47,466,2021-05-19T19:35:40,2021-05-19T19:41:53
47,533,2021-05-19T19:40:51,2021-05-19T19:52:17
532,532,2021-05-19T19:42:24,2021-05-19T20:26:17
532,532,2021-05-19T19:43:46,2021-05-19T20:00:14
532,532,2021-05-19T19:44:17,2021-05-19T20:00:47
462,462,2021-05-19T19:51:48,2021-05-19T20:04:30
911,533,2021-05-19T19:59:26,2021-05-19T21:23:44
911,533,2021-05-19T19:59:46,2021-05-19T21:23:44
532,359,2021-05-19T20:09:02,2021-05-19T20:35:25
532,359,2021-05-19T20:10:06,2021-05-19T20:35:30
360,378,2021-05-19T20:21:21,2021-05-19T20:25:19
359,967,2021-05-19T20:24:23,2021-05-19T20:39:03
360,360,2021-05-19T20:24:33,2021-05-19T20:24:58
532,532,2021-05-19T20:28:27,2021-05-19T21:03:07
532,363,2021-05-19T20:30:32,2021-05-19T20:41:37
967,364,2021-05-19T20:38:35,2021-05-19T21:12:05
967,364,2021-05-19T20:40:24,2021-05-19T21:12:17
911,462,2021-05-19T21:02:08,2021-05-19T21:14:43
364,363,2021-05-19T21:16:37,2021-05-19T21:18:47
359,378,2021-05-19T21:58:06,2021-05-19T22:00:21
359,47,2021-05-19T22:17:24,2021-05-19T22:49:59
363,363,2021-05-19T22:18:41,2021-05-19T22:46:55
364,379,2021-05-19T22:39:15,2021-05-19T22:41:08
363,359,2021-05-19T23:04:56,2021-05-19T23:53:03
359,378,2021-05-20T00:35:19,2021-05-20T00:38:06
462,462,2021-05-20T05:14:41,2021-05-20T05:33:38
378,363,2021-05-20T06:47:17,2021-05-20T06:48:50
364,359,2021-05-20T09:32:49,2021-05-20T09:36:30
364,359,2021-05-20T09:38:29,2021-05-20T09:41:19
47,379,2021-05-20T10:16:01,2021-05-20T10:19:41
47,379,2021-05-20T10:24:53,2021-05-20T10:28:59
466,462,2021-05-20T10:25:36,2021-05-20T10:28:16
359,363,2021-05-20T10:28:25,2021-05-20T10:32:55
359,378,2021-05-20T10:38:13,2021-05-20T10:40:57
532,532,2021-05-20T11:04:24,2021-05-20T13:08:01
532,532,2021-05-20T11:05:06,2021-05-20T13:08:12
379,47,2021-05-20T11:29:38,2021-05-20T11:32:10
359,532,2021-05-20T11:35:29,2021-05-20T11:41:45
359,364,2021-05-20T11:39:09,2021-05-20T11:42:07
364,47,2021-05-20T11:41:33,2021-05-20T11:47:32
359,359,2021-05-20T12:09:20,2021-05-20T12:53:11
364,359,2021-05-20T12:34:17,2021-05-20T12:36:35
359,967,2021-05-20T12:38:54,2021-05-20T12:45:22
378,466,2021-05-20T12:46:58,2021-05-20T12:52:22
359,378,2021-05-20T12:53:25,2021-05-20T12:58:39
47,47,2021-05-20T13:05:51,2021-05-20T13:32:18
47,47,2021-05-20T13:10:56,2021-05-20T13:22:13
47,363,2021-05-20T13:20:11,2021-05-20T13:40:09
359,359,2021-05-20T13:29:46,2021-05-20T13:43:22
532,532,2021-05-20T13:53:47,2021-05-20T14:37:32
532,532,2021-05-20T13:54:35,2021-05-20T14:37:14
378,967,2021-05-20T14:04:31,2021-05-20T14:15:51
378,359,2021-05-20T14:12:09,2021-05-20T14:15:54
378,359,2021-05-20T14:14:37,2021-05-20T14:18:10
359,47,2021-05-20T14:24:34,2021-05-20T14:31:35
379,359,2021-05-20T14:47:30,2021-05-20T15:06:59
379,359,2021-05-20T14:55:04,2021-05-20T15:01:47
364,359,2021-05-20T15:09:45,2021-05-20T15:14:20
363,47,2021-05-20T15:22:12,2021-05-20T15:23:43
359,47,2021-05-20T15:31:50,2021-05-20T15:39:24
967,967,2021-05-20T15:43:54,2021-05-20T15:47:08
359,911,2021-05-20T15:46:35,2021-05-20T15:51:50
359,363,2021-05-20T16:18:41,2021-05-20T16:26:16
466,466,2021-05-20T16:40:39,2021-05-20T16:41:54
532,532,2021-05-20T16:43:23,2021-05-20T17:04:22
364,379,2021-05-20T16:54:36,2021-05-20T17:49:43
462,532,2021-05-20T16:56:39,2021-05-20T16:59:55
359,359,2021-05-20T17:01:02,2021-05-20T17:01:25
364,359,2021-05-20T17:02:36,2021-05-20T17:05:18
532,532,2021-05-20T17:12:33,2021-05-20T18:28:57
378,378,2021-05-20T17:16:19,2021-05-20T17:58:03
532,532,2021-05-20T17:36:53,2021-05-20T19:40:20
532,532,2021-05-20T17:37:13,2021-05-20T19:40:21
378,533,2021-05-20T17:38:11,2021-05-20T17:45:42
378,533,2021-05-20T17:38:36,2021-05-20T17:45:44
379,363,2021-05-20T17:42:46,2021-05-20T18:08:22
378,378,2021-05-20T18:00:12,2021-05-20T18:56:12
378,378,2021-05-20T18:01:48,2021-05-20T18:55:52
466,47,2021-05-20T18:23:44,2021-05-20T18:59:58
967,363,2021-05-20T18:30:21,2021-05-20T18:51:17
378,378,2021-05-20T18:31:26,2021-05-20T18:31:39
359,359,2021-05-20T18:32:24,2021-05-20T19:09:46
378,378,2021-05-20T18:34:05,2021-05-20T18:47:58
359,378,2021-05-20T18:34:51,2021-05-20T18:36:50
967,532,2021-05-20T18:39:32,2021-05-20T18:41:58
466,911,2021-05-20T18:39:37,2021-05-20T18:45:06
967,359,2021-05-20T18:43:26,2021-05-20T18:50:44
379,360,2021-05-20T18:49:17,2021-05-20T18:54:33
379,360,2021-05-20T18:50:20,2021-05-20T18:54:24
379,911,2021-05-20T18:51:05,2021-05-20T19:03:57
360,360,2021-05-20T18:57:59,2021-05-20T19:35:26
532,359,2021-05-20T19:03:22,2021-05-20T19:12:48
532,359,2021-05-20T19:03:34,2021-05-20T19:12:44
911,911,2021-05-20T19:03:57,2021-05-20T19:11:34
360,533,2021-05-20T19:20:27,2021-05-20T19:45:51
379,379,2021-05-20T19:41:23,2021-05-20T20:21:16
359,359,2021-05-20T19:42:22,2021-05-20T20:02:08
359,378,2021-05-20T19:51:23,2021-05-20T19:54:43
378,378,2021-05-20T19:55:45,2021-05-20T20:37:07
359,363,2021-05-20T19:58:56,2021-05-20T22:22:41
47,47,2021-05-20T20:01:43,2021-05-20T20:02:52
359,462,2021-05-20T20:08:35,2021-05-20T20:53:47
47,466,2021-05-20T20:13:27,2021-05-20T20:18:35
47,47,2021-05-20T20:16:24,2021-05-20T20:23:48
462,532,2021-05-20T20:18:35,2021-05-20T20:30:12
379,379,2021-05-20T20:42:02,2021-05-20T20:56:47
379,967,2021-05-20T20:55:55,2021-05-20T21:31:12
462,359,2021-05-20T20:56:28,2021-05-20T21:26:37
462,462,2021-05-20T21:17:39,2021-05-20T21:28:38
364,363,2021-05-20T21:29:47,2021-05-20T21:34:03
967,363,2021-05-20T21:32:22,2021-05-20T21:53:30
364,363,2021-05-20T21:39:44,2021-05-20T21:42:19
359,378,2021-05-20T22:15:24,2021-05-20T22:17:48
359,359,2021-05-20T22:27:30,2021-05-20T22:56:23
359,378,2021-05-20T22:54:56,2021-05-20T22:57:40
378,359,2021-05-20T23:01:54,2021-05-20T23:15:28
359,378,2021-05-20T23:26:36,2021-05-20T23:29:46
378,359,2021-05-20T23:39:47,2021-05-20T23:43:43
359,359,2021-05-21T00:05:56,2021-05-21T00:26:45
359,378,2021-05-21T00:27:30,2021-05-21T00:30:47
363,359,2021-05-21T00:51:12,2021-05-21T01:01:06
359,363,2021-05-21T01:26:57,2021-05-21T01:42:32
532,532,2021-05-21T07:26:27,2021-05-21T08:01:39
359,359,2021-05-21T07:50:05,2021-05-21T08:06:00
967,462,2021-05-21T07:50:17,2021-05-21T07:57:07
466,466,2021-05-21T08:08:48,2021-05-21T08:27:45
967,967,2021-05-21T08:13:53,2021-05-21T08:32:26
967,967,2021-05-21T08:31:13,2021-05-21T08:34:04
378,532,2021-05-21T08:42:10,2021-05-21T08:49:52
364,359,2021-05-21T09:53:40,2021-05-21T09:57:34
359,378,2021-05-21T09:57:43,2021-05-21T10:00:32
359,533,2021-05-21T10:42:50,2021-05-21T11:04:11
532,364,2021-05-21T10:45:17,2021-05-21T10:52:38
47,364,2021-05-21T11:12:16,2021-05-21T11:17:42
359,359,2021-05-21T11:23:27,2021-05-21T11:37:58
533,47,2021-05-21T11:56:34,2021-05-21T12:09:11
359,359,2021-05-21T12:21:47,2021-05-21T13:04:07
466,532,2021-05-21T12:27:14,2021-05-21T12:32:49
378,967,2021-05-21T12:39:39,2021-05-21T12:45:21
47,532,2021-05-21T12:45:20,2021-05-21T13:03:38
47,532,2021-05-21T12:45:27,2021-05-21T13:03:43
359,359,2021-05-21T12:54:49,2021-05-21T13:11:19
359,533,2021-05-21T13:02:24,2021-05-21T13:11:20
359,533,2021-05-21T13:02:38,2021-05-21T13:11:19
47,359,2021-05-21T13:51:46,2021-05-21T13:58:14
47,359,2021-05-21T14:00:43,2021-05-21T14:07:53
466,466,2021-05-21T14:54:52,2021-05-21T16:15:37
379,360,2021-05-21T15:01:20,2021-05-21T15:09:01
47,47,2021-05-21T15:39:14,2021-05-21T15:41:06
47,47,2021-05-21T15:41:35,2021-05-21T15:43:00
47,47,2021-05-21T15:41:47,2021-05-21T15:43:05
47,462,2021-05-21T15:43:54,2021-05-21T16:01:45
360,911,2021-05-21T16:01:13,2021-05-21T16:07:08
359,533,2021-05-21T16:50:15,2021-05-21T16:55:40
360,533,2021-05-21T16:55:06,2021-05-21T17:03:40
462,462,2021-05-21T17:07:17,2021-05-21T17:08:35
363,533,2021-05-21T17:22:48,2021-05-21T17:37:52
47,47,2021-05-21T17:23:54,2021-05-21T17:24:03
466,466,2021-05-21T17:24:18,2021-05-21T17:52:04
47,47,2021-05-21T17:26:22,2021-05-21T17:27:02
47,462,2021-05-21T17:26:55,2021-05-21T17:34:06
967,378,2021-05-21T17:43:04,2021-05-21T18:17:52
359,364,2021-05-21T17:46:33,2021-05-21T17:48:49
533,532,2021-05-21T17:47:39,2021-05-21T18:54:47
533,533,2021-05-21T17:47:39,2021-05-21T18:56:48
359,533,2021-05-21T17:51:05,2021-05-21T17:56:56
47,379,2021-05-21T17:52:35,2021-05-21T18:21:26
967,911,2021-05-21T17:54:59,2021-05-21T18:36:40
359,911,2021-05-21T17:57:05,2021-05-21T18:03:27
359,911,2021-05-21T17:57:17,2021-05-21T18:03:38
360,533,2021-05-21T17:59:41,2021-05-21T18:04:23
47,47,2021-05-21T18:00:18,2021-05-21T18:00:30
532,466,2021-05-21T18:06:12,2021-05-21T18:11:59
532,532,2021-05-21T18:06:27,2021-05-21T18:08:47
364,533,2021-05-21T18:07:14,2021-05-21T18:19:41
359,47,2021-05-21T18:22:44,2021-05-21T18:31:08
359,47,2021-05-21T18:23:21,2021-05-21T18:31:04
359,462,2021-05-21T18:29:25,2021-05-21T18:32:51
47,359,2021-05-21T18:32:50,2021-05-21T18:41:00
363,47,2021-05-21T18:32:59,2021-05-21T18:35:15
359,359,2021-05-21T18:47:12,2021-05-21T18:47:43
359,47,2021-05-21T18:53:07,2021-05-21T19:00:39
